,efh,mfh,ghd,efh_water,efh_heat,mfh_water,mfh_heat,ghd_water,ghd_heat,total_water,total_heat
2016-01-01 00:00:00,0.0,112.78945944152302,3.585103732123402,0.0,0.0,32.46020135018103,80.32925809134198,0.5253872545235809,3.059716477599821,32.98558860470461,83.3889745689418
2016-01-01 01:00:00,0.0,119.92803282389792,3.532381618415705,0.0,0.0,32.46020135018103,87.4678314737169,0.5253872545235809,3.006994363892124,32.98558860470461,90.47482583760902
2016-01-01 02:00:00,0.0,121.35574750037287,4.017425064526518,0.0,0.0,32.46020135018103,88.89554615019185,0.5253872545235809,3.4920378100029366,32.98558860470461,92.38758396019479
2016-01-01 03:00:00,0.0,130.3979404513811,4.87152330659121,0.0,0.0,32.46020135018103,97.93773910120007,0.5253872545235809,4.346136052067629,32.98558860470461,102.2838751532677
2016-01-01 04:00:00,0.0,162.28356822598883,5.78888808510514,0.0,0.0,32.46020135018103,129.8233668758078,0.5253872545235809,5.263500830581559,32.98558860470461,135.08686770638937
2016-01-01 05:00:00,0.0,239.85606564779584,5.135133875129696,0.0,0.0,32.46020135018103,207.39586429761482,0.5253872545235809,4.609746620606115,32.98558860470461,212.00561091822092
2016-01-01 06:00:00,0.0,237.47654118700422,5.071867338680459,0.0,0.0,32.46020135018103,205.0163398368232,0.5253872545235809,4.546480084156878,32.98558860470461,209.56281992098008
2016-01-01 07:00:00,0.0,230.81387269678766,4.998056379489683,0.0,0.0,32.46020135018103,198.35367134660663,0.5253872545235809,4.472669124966102,32.98558860470461,202.82634047157273
2016-01-01 08:00:00,0.0,229.862062912471,4.755534656434277,0.0,0.0,32.46020135018103,197.40186156228998,0.5253872545235809,4.2301474019106955,32.98558860470461,201.63200896420068
2016-01-01 09:00:00,0.0,225.10301399088775,4.534101778861949,0.0,0.0,32.46020135018103,192.64281264070672,0.5253872545235809,4.008714524338368,32.98558860470461,196.65152716504508
2016-01-01 10:00:00,0.0,218.91625039282954,4.470835242412713,0.0,0.0,32.46020135018103,186.45604904264852,0.5253872545235809,3.945447987889132,32.98558860470461,190.40149703053766
2016-01-01 11:00:00,0.0,212.25358190261298,4.2388579420988455,0.0,0.0,32.46020135018103,179.79338055243196,0.5253872545235809,3.7134706875752643,32.98558860470461,183.50685124000722
2016-01-01 12:00:00,0.0,210.34996233397968,4.122869291941912,0.0,0.0,32.46020135018103,177.88976098379865,0.5253872545235809,3.597482037418331,32.98558860470461,181.48724302121698
2016-01-01 13:00:00,0.0,209.87405744182135,4.228313519357306,0.0,0.0,32.46020135018103,177.41385609164033,0.5253872545235809,3.7029262648337244,32.98558860470461,181.11678235647406
2016-01-01 14:00:00,0.0,211.30177211829633,4.323213324031161,0.0,0.0,32.46020135018103,178.8415707681153,0.5253872545235809,3.79782606950758,32.98558860470461,182.63939683762288
2016-01-01 15:00:00,0.0,213.2053916869296,4.259946787581924,0.0,0.0,32.46020135018103,180.74519033674858,0.5253872545235809,3.734559533058343,32.98558860470461,184.4797498698069
2016-01-01 16:00:00,0.0,222.24758463793776,4.544646201603489,0.0,0.0,32.46020135018103,189.78738328775674,0.5253872545235809,4.019258947079908,32.98558860470461,193.80664223483666
2016-01-01 17:00:00,0.0,229.862062912471,4.5973683153111855,0.0,0.0,32.46020135018103,197.40186156228998,0.5253872545235809,4.071981060787604,32.98558860470461,201.4738426230776
2016-01-01 18:00:00,0.0,234.6211118340542,4.502468510637331,0.0,0.0,32.46020135018103,202.16091048387318,0.5253872545235809,3.97708125611375,32.98558860470461,206.13799173998694
2016-01-01 19:00:00,0.0,233.6693020497376,4.502468510637331,0.0,0.0,32.46020135018103,201.2091006995566,0.5253872545235809,3.97708125611375,32.98558860470461,205.18618195567035
2016-01-01 20:00:00,0.0,228.43434823599603,4.375935437738858,0.0,0.0,32.46020135018103,195.974146885815,0.5253872545235809,3.8505481832152766,32.98558860470461,199.82469506903027
2016-01-01 21:00:00,0.0,208.44634276534637,3.838169877920348,0.0,0.0,32.46020135018103,175.98614141516535,0.5253872545235809,3.3127826233967674,32.98558860470461,179.29892403856212
2016-01-01 22:00:00,0.0,181.79566880448016,3.680003536797256,0.0,0.0,32.46020135018103,149.33546745429913,0.5253872545235809,3.1546162822736754,32.98558860470461,152.4900837365728
2016-01-01 23:00:00,0.0,133.7292746964893,3.469115081966468,0.0,0.0,32.46020135018103,101.26907334630829,0.5253872545235809,2.9437278274428866,32.98558860470461,104.21280117375117
2016-01-02 00:00:00,0.0,131.00118122205927,3.6883767083741503,0.0,0.0,32.46020135018103,98.54097987187825,0.5253872545235809,3.162989453850569,32.98558860470461,101.70396932572882
2016-01-02 01:00:00,0.0,134.52813610111474,3.6883767083741503,0.0,0.0,32.46020135018103,102.06793475093372,0.5253872545235809,3.162989453850569,32.98558860470461,105.23092420478429
2016-01-02 02:00:00,0.0,136.54353888914642,3.8694013320980347,0.0,0.0,32.46020135018103,104.0833375389654,0.5253872545235809,3.344014077574454,32.98558860470461,107.42735161653985
2016-01-02 03:00:00,0.0,147.12440352631276,4.140938267683862,0.0,0.0,32.46020135018103,114.66420217613174,0.5253872545235809,3.615551013160281,32.98558860470461,118.27975318929202
2016-01-02 04:00:00,0.0,179.37084813481965,5.181829854096199,0.0,0.0,32.46020135018103,146.91064678463863,0.5253872545235809,4.6564425995726175,32.98558860470461,151.56708938421124
