,G(i),H_sun,Int,P,T2m,WS10m,time
2016-07-09 12:00:00,85.66,63.32,0.0,57.65,16.46,3.68,2007-07-09 12:00:00
2016-07-09 13:00:00,84.74,57.46,0.0,57.03,16.0,3.88,2007-07-09 13:00:00
2016-07-09 14:00:00,275.19,48.95,0.0,219.6,15.55,4.08,2007-07-09 14:00:00
2016-07-09 15:00:00,82.89,39.28,0.0,55.79,15.09,4.28,2007-07-09 15:00:00
2016-07-09 16:00:00,66.32,29.22,0.0,42.33,14.55,3.77,2007-07-09 16:00:00
2016-07-09 17:00:00,70.0,19.21,0.0,45.43,14.01,3.26,2007-07-09 17:00:00
2016-07-09 18:00:00,28.54,9.59,0.0,13.43,13.47,2.76,2007-07-09 18:00:00
2016-07-09 19:00:00,0.0,0.69,0.0,0.0,12.5,2.23,2007-07-09 19:00:00
2016-07-09 20:00:00,0.0,0.0,0.0,0.0,11.53,1.71,2007-07-09 20:00:00
2016-07-09 21:00:00,0.0,0.0,0.0,0.0,10.57,1.19,2007-07-09 21:00:00
2016-07-09 22:00:00,0.0,0.0,0.0,0.0,10.63,1.31,2007-07-09 22:00:00
2016-07-09 23:00:00,0.0,0.0,0.0,0.0,10.69,1.43,2007-07-09 23:00:00
2016-07-10 00:00:00,0.0,0.0,0.0,0.0,10.75,1.56,2007-07-10 00:00:00
2016-07-10 01:00:00,0.0,0.0,0.0,0.0,10.55,1.77,2007-07-10 01:00:00
2016-07-10 02:00:00,0.0,0.0,0.0,0.0,10.35,1.99,2007-07-10 02:00:00
2016-07-10 03:00:00,0.0,0.0,0.0,0.0,10.15,2.21,2007-07-10 03:00:00
2016-07-10 04:00:00,4.32,4.16,0.0,0.0,10.25,2.23,2007-07-10 04:00:00
2016-07-10 05:00:00,13.84,13.4,0.0,3.99,10.34,2.24,2007-07-10 05:00:00
2016-07-10 06:00:00,135.38,23.22,0.0,101.33,10.44,2.26,2007-07-10 06:00:00
2016-07-10 07:00:00,261.87,33.3,0.0,211.18,10.53,2.26,2007-07-10 07:00:00
2016-07-10 08:00:00,383.39,43.26,0.0,316.51,10.62,2.25,2007-07-10 08:00:00
2016-07-10 09:00:00,350.18,52.57,0.0,287.78,10.71,2.25,2007-07-10 09:00:00
2016-07-10 10:00:00,361.94,60.2,0.0,296.73,11.45,2.39,2007-07-10 10:00:00
2016-07-10 11:00:00,233.02,64.35,0.0,185.57,12.19,2.53,2007-07-10 11:00:00
2016-07-10 12:00:00,812.85,63.21,0.0,658.17,12.93,2.68,2007-07-10 12:00:00
2016-07-10 13:00:00,422.1,57.37,0.0,345.9,13.07,2.75,2007-07-10 13:00:00
2016-07-10 14:00:00,518.96,48.88,0.0,427.3,13.21,2.83,2007-07-10 14:00:00
2016-07-10 15:00:00,340.52,39.22,0.0,277.37,13.35,2.91,2007-07-10 15:00:00
2016-07-10 16:00:00,289.06,29.16,0.0,231.05,12.82,2.61,2007-07-10 16:00:00
2016-07-10 17:00:00,48.82,19.15,0.0,28.74,12.28,2.3,2007-07-10 17:00:00
2016-07-10 18:00:00,56.21,9.52,0.0,34.68,11.75,2.0,2007-07-10 18:00:00
2016-07-10 19:00:00,0.0,0.62,0.0,0.0,11.08,1.7,2007-07-10 19:00:00
2016-07-10 20:00:00,0.0,0.0,0.0,0.0,10.41,1.39,2007-07-10 20:00:00
2016-07-10 21:00:00,0.0,0.0,0.0,0.0,9.75,1.09,2007-07-10 21:00:00
2016-07-10 22:00:00,0.0,0.0,0.0,0.0,9.87,1.0,2007-07-10 22:00:00
2016-07-10 23:00:00,0.0,0.0,0.0,0.0,10.0,0.91,2007-07-10 23:00:00
2016-07-11 00:00:00,0.0,0.0,0.0,0.0,10.12,0.81,2007-07-11 00:00:00
2016-07-11 01:00:00,0.0,0.0,0.0,0.0,9.67,0.83,2007-07-11 01:00:00
2016-07-11 02:00:00,0.0,0.0,0.0,0.0,9.22,0.85,2007-07-11 02:00:00
2016-07-11 03:00:00,0.0,0.0,0.0,0.0,8.76,0.87,2007-07-11 03:00:00
2016-07-11 04:00:00,2.59,4.04,0.0,0.0,9.32,0.92,2007-07-11 04:00:00
2016-07-11 05:00:00,16.43,13.29,0.0,5.55,9.88,0.98,2007-07-11 05:00:00
2016-07-11 06:00:00,136.76,23.11,0.0,102.11,10.44,1.03,2007-07-11 06:00:00
2016-07-11 07:00:00,293.68,33.19,0.0,236.1,11.21,1.26,2007-07-11 07:00:00
2016-07-11 08:00:00,268.04,43.15,0.0,215.16,11.98,1.49,2007-07-11 08:00:00
2016-07-11 09:00:00,337.25,52.45,0.0,273.27,12.74,1.72,2007-07-11 09:00:00
2016-07-11 10:00:00,395.62,60.07,0.0,321.35,13.65,2.1,2007-07-11 10:00:00
2016-07-11 11:00:00,218.29,64.21,0.0,170.88,14.56,2.48,2007-07-11 11:00:00
2016-07-11 12:00:00,620.3,63.1,0.0,502.67,15.46,2.86,2007-07-11 12:00:00
2016-07-11 13:00:00,133.55,57.28,0.0,98.08,15.51,2.91,2007-07-11 13:00:00
2016-07-11 14:00:00,439.59,48.81,0.0,357.41,15.56,2.97,2007-07-11 14:00:00
2016-07-11 15:00:00,562.84,39.15,0.0,459.11,15.6,3.03,2007-07-11 15:00:00
2016-07-11 16:00:00,132.63,29.09,0.0,97.51,15.01,2.77,2007-07-11 16:00:00
2016-07-11 17:00:00,142.8,19.08,0.0,102.95,14.41,2.5,2007-07-11 17:00:00
2016-07-11 18:00:00,37.19,9.45,0.0,19.66,13.82,2.23,2007-07-11 18:00:00
2016-07-11 19:00:00,0.0,0.53,0.0,0.0,13.0,1.8,2007-07-11 19:00:00
2016-07-11 20:00:00,0.0,0.0,0.0,0.0,12.19,1.36,2007-07-11 20:00:00
2016-07-11 21:00:00,0.0,0.0,0.0,0.0,11.38,0.92,2007-07-11 21:00:00
2016-07-11 22:00:00,0.0,0.0,0.0,0.0,11.29,0.92,2007-07-11 22:00:00
2016-07-11 23:00:00,0.0,0.0,0.0,0.0,11.2,0.91,2007-07-11 23:00:00
2016-07-12 00:00:00,0.0,0.0,0.0,0.0,11.11,0.91,2007-07-12 00:00:00
2016-07-12 01:00:00,0.0,0.0,0.0,0.0,11.13,0.87,2007-07-12 01:00:00
2016-07-12 02:00:00,0.0,0.0,0.0,0.0,11.14,0.84,2007-07-12 02:00:00
2016-07-12 03:00:00,0.0,0.0,0.0,0.0,11.15,0.8,2007-07-12 03:00:00
2016-07-12 04:00:00,2.59,3.92,0.0,0.0,11.63,0.94,2007-07-12 04:00:00
2016-07-12 05:00:00,19.03,13.17,0.0,7.09,12.11,1.08,2007-07-12 05:00:00
2016-07-12 06:00:00,89.34,22.99,0.0,61.66,12.59,1.21,2007-07-12 06:00:00
2016-07-12 07:00:00,249.15,33.07,0.0,197.16,13.34,1.63,2007-07-12 07:00:00
2016-07-12 08:00:00,495.54,43.03,0.0,403.68,14.09,2.04,2007-07-12 08:00:00
2016-07-12 09:00:00,799.14,52.33,0.0,643.74,14.84,2.46,2007-07-12 09:00:00
2016-07-12 10:00:00,826.23,59.94,0.0,660.14,15.82,2.68,2007-07-12 10:00:00
2016-07-12 11:00:00,242.24,64.08,0.0,189.52,16.79,2.91,2007-07-12 11:00:00
2016-07-12 12:00:00,513.49,62.98,0.0,413.08,17.76,3.13,2007-07-12 12:00:00
2016-07-12 13:00:00,688.78,57.18,0.0,551.79,18.22,3.22,2007-07-12 13:00:00
2016-07-12 14:00:00,758.14,48.73,0.0,606.73,18.68,3.31,2007-07-12 14:00:00
2016-07-12 15:00:00,531.92,39.08,0.0,427.62,19.13,3.41,2007-07-12 15:00:00
2016-07-12 16:00:00,352.59,29.02,0.0,274.89,18.81,2.95,2007-07-12 16:00:00
2016-07-12 17:00:00,174.9,19.01,0.0,117.96,18.49,2.49,2007-07-12 17:00:00
2016-07-12 18:00:00,44.97,9.37,0.0,24.96,18.17,2.03,2007-07-12 18:00:00
2016-07-12 19:00:00,0.0,0.45,0.0,0.0,16.98,1.87,2007-07-12 19:00:00
2016-07-12 20:00:00,0.0,0.0,0.0,0.0,15.79,1.71,2007-07-12 20:00:00
2016-07-12 21:00:00,0.0,0.0,0.0,0.0,14.61,1.54,2007-07-12 21:00:00
2016-07-12 22:00:00,0.0,0.0,0.0,0.0,14.03,1.4,2007-07-12 22:00:00
2016-07-12 23:00:00,0.0,0.0,0.0,0.0,13.45,1.26,2007-07-12 23:00:00
2016-07-13 00:00:00,0.0,0.0,0.0,0.0,12.87,1.12,2007-07-13 00:00:00
2016-07-13 01:00:00,0.0,0.0,0.0,0.0,12.87,1.07,2007-07-13 01:00:00
2016-07-13 02:00:00,0.0,0.0,0.0,0.0,12.87,1.03,2007-07-13 02:00:00
2016-07-13 03:00:00,0.0,0.0,0.0,0.0,12.86,0.98,2007-07-13 03:00:00
2016-07-13 04:00:00,18.16,3.79,0.0,6.47,13.92,1.28,2007-07-13 04:00:00
2016-07-13 05:00:00,80.43,13.05,0.0,53.61,14.98,1.58,2007-07-13 05:00:00
2016-07-13 06:00:00,206.53,22.88,0.0,132.6,16.04,1.88,2007-07-13 06:00:00
2016-07-13 07:00:00,427.04,32.95,0.0,331.19,18.0,1.59,2007-07-13 07:00:00
2016-07-13 08:00:00,649.14,42.91,0.0,508.36,19.97,1.31,2007-07-13 08:00:00
2016-07-13 09:00:00,836.46,52.2,0.0,635.27,21.93,1.02,2007-07-13 09:00:00
2016-07-13 10:00:00,966.46,59.8,0.0,719.76,23.12,1.27,2007-07-13 10:00:00
2016-07-13 11:00:00,1029.17,63.93,0.0,758.27,24.3,1.52,2007-07-13 11:00:00
2016-07-13 12:00:00,1031.66,62.85,0.0,759.19,25.48,1.77,2007-07-13 12:00:00
2016-07-13 13:00:00,955.99,57.08,0.0,710.1,26.05,1.83,2007-07-13 13:00:00
2016-07-13 14:00:00,816.02,48.64,0.0,615.68,26.63,1.9,2007-07-13 14:00:00
2016-07-13 15:00:00,625.63,39.0,0.0,477.18,27.2,1.97,2007-07-13 15:00:00
2016-07-13 16:00:00,406.62,28.95,0.0,301.55,26.56,1.67,2007-07-13 16:00:00
2016-07-13 17:00:00,183.03,18.93,0.0,111.51,25.93,1.37,2007-07-13 17:00:00
2016-07-13 18:00:00,44.11,9.29,0.0,23.39,25.29,1.08,2007-07-13 18:00:00
2016-07-13 19:00:00,0.0,0.35,0.0,0.0,23.37,1.28,2007-07-13 19:00:00
2016-07-13 20:00:00,0.0,0.0,0.0,0.0,21.46,1.49,2007-07-13 20:00:00
2016-07-13 21:00:00,0.0,0.0,0.0,0.0,19.55,1.7,2007-07-13 21:00:00
2016-07-13 22:00:00,0.0,0.0,0.0,0.0,18.98,1.77,2007-07-13 22:00:00
2016-07-13 23:00:00,0.0,0.0,0.0,0.0,18.4,1.84,2007-07-13 23:00:00
2016-07-14 00:00:00,0.0,0.0,0.0,0.0,17.83,1.92,2007-07-14 00:00:00
2016-07-14 01:00:00,0.0,0.0,0.0,0.0,17.59,1.89,2007-07-14 01:00:00
2016-07-14 02:00:00,0.0,0.0,0.0,0.0,17.34,1.85,2007-07-14 02:00:00
2016-07-14 03:00:00,0.0,0.0,0.0,0.0,17.09,1.82,2007-07-14 03:00:00
2016-07-14 04:00:00,18.16,3.66,0.0,6.32,18.02,2.16,2007-07-14 04:00:00
2016-07-14 05:00:00,59.67,12.92,0.0,36.13,18.94,2.5,2007-07-14 05:00:00
2016-07-14 06:00:00,205.35,22.75,0.0,129.41,19.87,2.84,2007-07-14 06:00:00
2016-07-14 07:00:00,426.18,32.83,0.0,326.16,21.97,2.5,2007-07-14 07:00:00
2016-07-14 08:00:00,645.89,42.79,0.0,500.69,24.07,2.16,2007-07-14 08:00:00
2016-07-14 09:00:00,823.56,52.07,0.0,621.17,26.17,1.82,2007-07-14 09:00:00
2016-07-14 10:00:00,955.83,59.66,0.0,708.29,27.13,2.05,2007-07-14 10:00:00
2016-07-14 11:00:00,1023.9,63.78,0.0,750.86,28.08,2.27,2007-07-14 11:00:00
2016-07-14 12:00:00,1036.94,62.71,0.0,758.79,29.03,2.5,2007-07-14 12:00:00
2016-07-14 13:00:00,956.56,56.97,0.0,706.48,29.37,2.53,2007-07-14 13:00:00
2016-07-14 14:00:00,820.98,48.55,0.0,615.14,29.71,2.57,2007-07-14 14:00:00
2016-07-14 15:00:00,632.02,38.92,0.0,478.18,30.05,2.61,2007-07-14 15:00:00
2016-07-14 16:00:00,408.34,28.86,0.0,299.88,29.17,2.16,2007-07-14 16:00:00
2016-07-14 17:00:00,184.85,18.84,0.0,108.66,28.28,1.71,2007-07-14 17:00:00
2016-07-14 18:00:00,44.11,9.2,0.0,23.13,27.4,1.26,2007-07-14 18:00:00
2016-07-14 19:00:00,0.0,0.25,0.0,0.0,25.87,1.32,2007-07-14 19:00:00
2016-07-14 20:00:00,0.0,0.0,0.0,0.0,24.35,1.38,2007-07-14 20:00:00
2016-07-14 21:00:00,0.0,0.0,0.0,0.0,22.83,1.45,2007-07-14 21:00:00
2016-07-14 22:00:00,0.0,0.0,0.0,0.0,21.78,1.48,2007-07-14 22:00:00
2016-07-14 23:00:00,0.0,0.0,0.0,0.0,20.74,1.5,2007-07-14 23:00:00
2016-07-15 00:00:00,0.0,0.0,0.0,0.0,19.69,1.53,2007-07-15 00:00:00
2016-07-15 01:00:00,0.0,0.0,0.0,0.0,19.35,1.67,2007-07-15 01:00:00
2016-07-15 02:00:00,0.0,0.0,0.0,0.0,19.01,1.82,2007-07-15 02:00:00
2016-07-15 03:00:00,0.0,0.0,0.0,0.0,18.67,1.96,2007-07-15 03:00:00
2016-07-15 04:00:00,17.3,3.53,0.0,5.73,19.79,2.43,2007-07-15 04:00:00
2016-07-15 05:00:00,56.21,12.79,0.0,33.11,20.91,2.9,2007-07-15 05:00:00
2016-07-15 06:00:00,203.75,22.63,0.0,125.06,22.03,3.37,2007-07-15 06:00:00
2016-07-15 07:00:00,429.09,32.71,0.0,326.09,24.02,3.21,2007-07-15 07:00:00
2016-07-15 08:00:00,662.96,42.66,0.0,513.26,26.02,3.05,2007-07-15 08:00:00
2016-07-15 09:00:00,847.24,51.93,0.0,641.45,28.01,2.9,2007-07-15 09:00:00
2016-07-15 10:00:00,970.79,59.51,0.0,722.15,29.0,3.02,2007-07-15 10:00:00
2016-07-15 11:00:00,1029.17,63.63,0.0,757.14,29.99,3.14,2007-07-15 11:00:00
2016-07-15 12:00:00,1037.6,62.57,0.0,760.41,30.97,3.27,2007-07-15 12:00:00
2016-07-15 13:00:00,946.66,56.85,0.0,699.96,31.18,3.24,2007-07-15 13:00:00
2016-07-15 14:00:00,812.65,48.45,0.0,608.52,31.39,3.21,2007-07-15 14:00:00
2016-07-15 15:00:00,625.52,38.83,0.0,472.07,31.59,3.19,2007-07-15 15:00:00
2016-07-15 16:00:00,403.38,28.78,0.0,295.32,30.64,2.74,2007-07-15 16:00:00
2016-07-15 17:00:00,184.37,18.75,0.0,107.82,29.7,2.29,2007-07-15 17:00:00
2016-07-15 18:00:00,44.97,9.1,0.0,23.59,28.75,1.83,2007-07-15 18:00:00
2016-07-15 19:00:00,0.0,0.15,0.0,0.0,26.86,2.11,2007-07-15 19:00:00
2016-07-15 20:00:00,0.0,0.0,0.0,0.0,24.98,2.38,2007-07-15 20:00:00
2016-07-15 21:00:00,0.0,0.0,0.0,0.0,23.1,2.65,2007-07-15 21:00:00
2016-07-15 22:00:00,0.0,0.0,0.0,0.0,22.56,2.59,2007-07-15 22:00:00
2016-07-15 23:00:00,0.0,0.0,0.0,0.0,22.03,2.54,2007-07-15 23:00:00
2016-07-16 00:00:00,0.0,0.0,0.0,0.0,21.49,2.48,2007-07-16 00:00:00
2016-07-16 01:00:00,0.0,0.0,0.0,0.0,21.06,2.47,2007-07-16 01:00:00
2016-07-16 02:00:00,0.0,0.0,0.0,0.0,20.62,2.46,2007-07-16 02:00:00
2016-07-16 03:00:00,0.0,0.0,0.0,0.0,20.18,2.46,2007-07-16 03:00:00
2016-07-16 04:00:00,15.57,3.39,0.0,4.69,20.92,2.68,2007-07-16 04:00:00
2016-07-16 05:00:00,56.21,12.66,0.0,32.98,21.65,2.9,2007-07-16 05:00:00
2016-07-16 06:00:00,203.46,22.5,0.0,126.83,22.39,3.12,2007-07-16 06:00:00
2016-07-16 07:00:00,422.74,32.58,0.0,321.27,24.1,3.13,2007-07-16 07:00:00
2016-07-16 08:00:00,641.95,42.53,0.0,497.93,25.82,3.14,2007-07-16 08:00:00
2016-07-16 09:00:00,827.48,51.79,0.0,630.39,27.53,3.16,2007-07-16 09:00:00
2016-07-16 10:00:00,951.27,59.36,0.0,711.21,28.56,3.14,2007-07-16 10:00:00
2016-07-16 11:00:00,1013.29,63.47,0.0,747.56,29.58,3.11,2007-07-16 11:00:00
2016-07-16 12:00:00,1021.78,62.43,0.0,749.27,30.6,3.09,2007-07-16 12:00:00
2016-07-16 13:00:00,942.52,56.73,0.0,696.79,31.03,3.15,2007-07-16 13:00:00
2016-07-16 14:00:00,808.75,48.35,0.0,605.49,31.46,3.22,2007-07-16 14:00:00
2016-07-16 15:00:00,623.02,38.74,0.0,469.84,31.89,3.28,2007-07-16 15:00:00
2016-07-16 16:00:00,403.79,28.68,0.0,295.61,30.82,2.86,2007-07-16 16:00:00
2016-07-16 17:00:00,183.2,18.66,0.0,108.93,29.75,2.44,2007-07-16 17:00:00
2016-07-16 18:00:00,33.73,9.0,0.0,15.78,28.68,2.01,2007-07-16 18:00:00
2016-07-16 19:00:00,0.0,0.03,0.0,0.0,27.02,2.14,2007-07-16 19:00:00
2016-07-16 20:00:00,0.0,0.0,0.0,0.0,25.36,2.26,2007-07-16 20:00:00
2016-07-16 21:00:00,0.0,0.0,0.0,0.0,23.71,2.39,2007-07-16 21:00:00
2016-07-16 22:00:00,0.0,0.0,0.0,0.0,23.09,2.38,2007-07-16 22:00:00
2016-07-16 23:00:00,0.0,0.0,0.0,0.0,22.46,2.37,2007-07-16 23:00:00
2016-07-17 00:00:00,0.0,0.0,0.0,0.0,21.84,2.36,2007-07-17 00:00:00
2016-07-17 01:00:00,0.0,0.0,0.0,0.0,21.21,2.37,2007-07-17 01:00:00
2016-07-17 02:00:00,0.0,0.0,0.0,0.0,20.58,2.38,2007-07-17 02:00:00
2016-07-17 03:00:00,0.0,0.0,0.0,0.0,19.95,2.39,2007-07-17 03:00:00
2016-07-17 04:00:00,12.11,3.25,0.0,2.81,20.54,1.83,2007-07-17 04:00:00
2016-07-17 05:00:00,68.32,12.52,0.0,42.4,21.12,1.26,2007-07-17 05:00:00
2016-07-17 06:00:00,201.93,22.37,0.0,128.15,21.71,0.7,2007-07-17 06:00:00
2016-07-17 07:00:00,416.13,32.45,0.0,312.92,22.87,0.67,2007-07-17 07:00:00
2016-07-17 08:00:00,626.21,42.39,0.0,476.57,24.03,0.63,2007-07-17 08:00:00
2016-07-17 09:00:00,814.45,51.65,0.0,604.55,25.19,0.59,2007-07-17 09:00:00
2016-07-17 10:00:00,940.48,59.2,0.0,682.91,26.01,0.66,2007-07-17 10:00:00
2016-07-17 11:00:00,936.71,63.3,0.0,677.0,26.83,0.73,2007-07-17 11:00:00
2016-07-17 12:00:00,964.25,62.27,0.0,692.74,27.65,0.8,2007-07-17 12:00:00
2016-07-17 13:00:00,937.29,56.6,0.0,682.06,27.76,1.12,2007-07-17 13:00:00
2016-07-17 14:00:00,773.19,48.24,0.0,577.53,27.87,1.44,2007-07-17 14:00:00
2016-07-17 15:00:00,587.74,38.63,0.0,446.13,27.98,1.77,2007-07-17 15:00:00
2016-07-17 16:00:00,385.8,28.59,0.0,285.8,27.28,1.58,2007-07-17 16:00:00
2016-07-17 17:00:00,75.53,18.56,0.0,46.76,26.58,1.39,2007-07-17 17:00:00
2016-07-17 18:00:00,50.16,8.89,0.0,27.72,25.88,1.2,2007-07-17 18:00:00
2016-07-17 19:00:00,0.0,-0.08,0.0,0.0,24.54,1.42,2007-07-17 19:00:00
2016-07-17 20:00:00,0.0,0.0,0.0,0.0,23.2,1.64,2007-07-17 20:00:00
2016-07-17 21:00:00,0.0,0.0,0.0,0.0,21.87,1.86,2007-07-17 21:00:00
2016-07-17 22:00:00,0.0,0.0,0.0,0.0,21.29,1.82,2007-07-17 22:00:00
2016-07-17 23:00:00,0.0,0.0,0.0,0.0,20.71,1.77,2007-07-17 23:00:00
2016-07-18 00:00:00,0.0,0.0,0.0,0.0,20.13,1.72,2007-07-18 00:00:00
2016-07-18 01:00:00,0.0,0.0,0.0,0.0,19.91,1.44,2007-07-18 01:00:00
2016-07-18 02:00:00,0.0,0.0,0.0,0.0,19.68,1.15,2007-07-18 02:00:00
2016-07-18 03:00:00,0.0,0.0,0.0,0.0,19.45,0.87,2007-07-18 03:00:00
2016-07-18 04:00:00,12.97,3.1,0.0,3.27,19.97,0.79,2007-07-18 04:00:00
2016-07-18 05:00:00,75.24,12.39,0.0,47.95,20.48,0.71,2007-07-18 05:00:00
2016-07-18 06:00:00,199.98,22.23,0.0,131.29,21.0,0.63,2007-07-18 06:00:00
2016-07-18 07:00:00,410.43,32.32,0.0,311.02,21.8,0.86,2007-07-18 07:00:00
2016-07-18 08:00:00,612.7,42.26,0.0,472.99,22.6,1.08,2007-07-18 08:00:00
2016-07-18 09:00:00,813.94,51.5,0.0,617.85,23.4,1.3,2007-07-18 09:00:00
2016-07-18 10:00:00,712.07,59.03,0.0,543.95,23.49,1.43,2007-07-18 10:00:00
2016-07-18 11:00:00,1008.68,63.13,0.0,748.03,23.58,1.55,2007-07-18 11:00:00
2016-07-18 12:00:00,1022.19,62.11,0.0,758.7,23.66,1.68,2007-07-18 12:00:00
2016-07-18 13:00:00,938.0,56.47,0.0,701.78,24.38,1.68,2007-07-18 13:00:00
2016-07-18 14:00:00,796.26,48.12,0.0,604.13,25.11,1.67,2007-07-18 14:00:00
2016-07-18 15:00:00,604.31,38.53,0.0,462.92,25.83,1.67,2007-07-18 15:00:00
2016-07-18 16:00:00,386.68,28.48,0.0,289.68,25.1,1.66,2007-07-18 16:00:00
2016-07-18 17:00:00,133.71,18.45,0.0,91.16,24.36,1.66,2007-07-18 17:00:00
2016-07-18 18:00:00,50.16,8.78,0.0,28.07,23.63,1.66,2007-07-18 18:00:00
2016-07-18 19:00:00,0.0,0.0,0.0,0.0,22.59,1.52,2007-07-18 19:00:00
2016-07-18 20:00:00,0.0,0.0,0.0,0.0,21.56,1.39,2007-07-18 20:00:00
2016-07-18 21:00:00,0.0,0.0,0.0,0.0,20.53,1.26,2007-07-18 21:00:00
2016-07-18 22:00:00,0.0,0.0,0.0,0.0,20.24,1.28,2007-07-18 22:00:00
2016-07-18 23:00:00,0.0,0.0,0.0,0.0,19.94,1.31,2007-07-18 23:00:00
2016-07-19 00:00:00,0.0,0.0,0.0,0.0,19.65,1.34,2007-07-19 00:00:00
2016-07-19 01:00:00,0.0,0.0,0.0,0.0,19.03,1.43,2007-07-19 01:00:00
2016-07-19 02:00:00,0.0,0.0,0.0,0.0,18.41,1.53,2007-07-19 02:00:00
2016-07-19 03:00:00,0.0,0.0,0.0,0.0,17.78,1.63,2007-07-19 03:00:00
2016-07-19 04:00:00,11.24,2.95,0.0,2.4,18.87,1.89,2007-07-19 04:00:00
2016-07-19 05:00:00,74.38,12.25,0.0,47.5,19.95,2.14,2007-07-19 05:00:00
2016-07-19 06:00:00,198.35,22.1,0.0,132.45,21.03,2.4,2007-07-19 06:00:00
2016-07-19 07:00:00,398.15,32.18,0.0,303.36,23.0,2.18,2007-07-19 07:00:00
2016-07-19 08:00:00,622.26,42.12,0.0,479.61,24.97,1.97,2007-07-19 08:00:00
2016-07-19 09:00:00,728.27,51.35,0.0,550.26,26.93,1.75,2007-07-19 09:00:00
2016-07-19 10:00:00,705.48,58.87,0.0,532.0,28.01,2.14,2007-07-19 10:00:00
2016-07-19 11:00:00,710.9,62.95,0.0,534.64,29.08,2.52,2007-07-19 11:00:00
2016-07-19 12:00:00,999.83,61.95,0.0,734.34,30.15,2.91,2007-07-19 12:00:00
2016-07-19 13:00:00,926.72,56.32,0.0,687.28,29.12,2.57,2007-07-19 13:00:00
2016-07-19 14:00:00,795.9,48.0,0.0,599.57,28.09,2.23,2007-07-19 14:00:00
2016-07-19 15:00:00,603.81,38.42,0.0,460.88,27.05,1.89,2007-07-19 15:00:00
2016-07-19 16:00:00,310.27,28.37,0.0,231.65,26.23,1.62,2007-07-19 16:00:00
2016-07-19 17:00:00,30.39,18.34,0.0,13.8,25.4,1.36,2007-07-19 17:00:00
2016-07-19 18:00:00,7.78,8.66,0.0,0.73,24.58,1.09,2007-07-19 18:00:00
2016-07-19 19:00:00,0.0,0.0,0.0,0.0,23.32,1.36,2007-07-19 19:00:00
2016-07-19 20:00:00,0.0,0.0,0.0,0.0,22.07,1.62,2007-07-19 20:00:00
2016-07-19 21:00:00,0.0,0.0,0.0,0.0,20.82,1.89,2007-07-19 21:00:00
2016-07-19 22:00:00,0.0,0.0,0.0,0.0,20.38,1.94,2007-07-19 22:00:00
2016-07-19 23:00:00,0.0,0.0,0.0,0.0,19.95,2.0,2007-07-19 23:00:00
2016-07-20 00:00:00,0.0,0.0,0.0,0.0,19.51,2.06,2007-07-20 00:00:00
2016-07-20 01:00:00,0.0,0.0,0.0,0.0,19.22,1.93,2007-07-20 01:00:00
2016-07-20 02:00:00,0.0,0.0,0.0,0.0,18.93,1.8,2007-07-20 02:00:00
2016-07-20 03:00:00,0.0,0.0,0.0,0.0,18.64,1.67,2007-07-20 03:00:00
2016-07-20 04:00:00,12.11,2.8,0.0,2.83,19.61,1.88,2007-07-20 04:00:00
2016-07-20 05:00:00,70.92,12.1,0.0,44.61,20.57,2.09,2007-07-20 05:00:00
2016-07-20 06:00:00,198.52,21.96,0.0,128.19,21.53,2.3,2007-07-20 06:00:00
2016-07-20 07:00:00,412.03,32.04,0.0,312.73,23.46,2.25,2007-07-20 07:00:00
2016-07-20 08:00:00,633.49,41.97,0.0,488.29,25.39,2.19,2007-07-20 08:00:00
2016-07-20 09:00:00,822.65,51.19,0.0,619.82,27.31,2.14,2007-07-20 09:00:00
2016-07-20 10:00:00,950.86,58.7,0.0,707.25,28.1,2.58,2007-07-20 10:00:00
2016-07-20 11:00:00,1008.12,62.77,0.0,745.73,28.89,3.02,2007-07-20 11:00:00
2016-07-20 12:00:00,1011.84,61.77,0.0,749.7,29.68,3.46,2007-07-20 12:00:00
2016-07-20 13:00:00,562.83,56.18,0.0,430.74,28.11,3.04,2007-07-20 13:00:00
2016-07-20 14:00:00,778.71,47.87,0.0,594.63,26.54,2.63,2007-07-20 14:00:00
2016-07-20 15:00:00,555.43,38.3,0.0,430.21,24.97,2.21,2007-07-20 15:00:00
2016-07-20 16:00:00,68.16,28.26,0.0,41.68,24.11,2.23,2007-07-20 16:00:00
2016-07-20 17:00:00,107.88,18.22,0.0,72.77,23.24,2.24,2007-07-20 17:00:00
2016-07-20 18:00:00,12.11,8.53,0.0,2.77,22.38,2.26,2007-07-20 18:00:00
2016-07-20 19:00:00,0.0,0.0,0.0,0.0,21.6,2.23,2007-07-20 19:00:00
2016-07-20 20:00:00,0.0,0.0,0.0,0.0,20.82,2.2,2007-07-20 20:00:00
2016-07-20 21:00:00,0.0,0.0,0.0,0.0,20.04,2.17,2007-07-20 21:00:00
2016-07-20 22:00:00,0.0,0.0,0.0,0.0,19.97,2.12,2007-07-20 22:00:00
2016-07-20 23:00:00,0.0,0.0,0.0,0.0,19.9,2.08,2007-07-20 23:00:00
2016-07-21 00:00:00,0.0,0.0,0.0,0.0,19.83,2.04,2007-07-21 00:00:00
2016-07-21 01:00:00,0.0,0.0,0.0,0.0,19.06,1.7,2007-07-21 01:00:00
2016-07-21 02:00:00,0.0,0.0,0.0,0.0,18.28,1.36,2007-07-21 02:00:00
